id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source
C200701071055A,2007-01-07T10:55:33,-71.23,-35.52,121.4,5.0,mw,0.04,0.04,4.6,,199.0,23.0,-83.0,12.0,68.0,-93.0,-2.52e+16,3850000000000000.0,2.13e+16,-4110000000000000.0,-2.37e+16,5460000000000000.0,gcmt
C200701232040A,2007-01-23T20:40:16,-73.07,-45.46,12.8,5.3,mw,0.02,0.01,1.2,,264.0,89.0,-1.0,354.0,89.0,-179.0,-1.34e+16,-1.89e+16,3.22e+16,2600000000000000.0,-2400000000000000.0,1.26e+17,gcmt
C200701280253A,2007-01-28T02:53:16,-73.69,-45.39,46.8,5.2,mw,0.04,0.02,2.0,,104.0,76.0,1.0,14.0,89.0,166.0,-1.27e+16,4e+16,-2.73e+16,1.05e+16,1.67e+16,6.67e+16,gcmt
C200702030900A,2007-02-03T09:00:19,-73.03,-45.51,12.0,5.3,mw,0.02,0.01,0.0,,91.0,84.0,-6.0,182.0,84.0,-174.0,-3.4200000000000004e+16,2.36e+16,1.06e+16,-7199999999999999.0,8300000000000000.0,1.24e+17,gcmt
C200702100603A,2007-02-10T06:03:05,-72.26,-43.26,162.3,5.5,mw,0.01,0.01,1.0,,207.0,6.0,117.0,360.0,84.0,87.0,2.31e+16,5.17e+16,-7.48e+16,1500000000000000.0,2.41e+17,-1.24e+16,gcmt
C200702231955A,2007-02-23T19:55:50,-73.08,-45.51,16.6,5.7,mw,0.01,0.01,0.8,,87.0,70.0,-12.0,181.0,79.0,-160.0,-4.5e+16,1.53e+16,2.97e+16,-7.93e+16,1.3500000000000002e+17,3.79e+17,gcmt
C200703021307A,2007-03-02T13:07:36,-71.64,-30.93,54.8,5.4,mw,0.01,0.01,0.9,,7.0,35.0,100.0,176.0,55.0,83.0,1.3700000000000002e+17,2.08e+16,-1.58e+17,1.19e+16,-5.37e+16,-3599999999999999.5,gcmt
C200703201759A,2007-03-20T17:59:50,-67.19,-31.92,146.1,5.2,mw,0.02,0.02,2.1,,168.0,19.0,-125.0,24.0,75.0,-79.0,-3.39e+16,-3850000000000000.0,3.78e+16,-2.69e+16,-5.15e+16,4410000000000000.0,gcmt
C200703222025A,2007-03-22T20:25:25,-71.6,-28.1,40.7,5.2,mw,0.03,0.02,1.4,,341.0,51.0,49.0,215.0,54.0,129.0,5.22e+16,2.7700000000000004e+16,-7.99e+16,-2.13e+16,-1200000000000000.0,-1.59e+16,gcmt
C200703291440A,2007-03-29T14:40:47,-72.16,-31.63,26.6,5.6,mw,0.01,0.01,0.7,,12.0,19.0,91.0,191.0,71.0,90.0,1.89e+17,2.27e+16,-2.12e+17,-4.94e+16,-2.54e+17,-4.88e+16,gcmt
C200703291709A,2007-03-29T17:09:10,-72.06,-31.59,22.4,5.6,mw,0.01,0.01,0.6,,29.0,22.0,112.0,185.0,69.0,81.0,2.17e+17,3.14e+16,-2.4900000000000003e+17,-1.3e+16,-2.7000000000000003e+17,-8.11e+16,gcmt
C200703291746A,2007-03-29T17:46:27,-72.12,-31.69,19.8,5.3,mw,0.03,0.02,1.9,,336.0,15.0,59.0,188.0,78.0,98.0,4.08e+16,7500000000000000.0,-4.83e+16,-1.53e+16,-9.18e+16,6000000000000000.0,gcmt
C200703291832A,2007-03-29T18:32:02,-72.23,-31.72,32.0,5.0,mw,0.04,0.03,1.2,,347.0,31.0,85.0,172.0,59.0,93.0,3.43e+16,1230000000000000.0,-3.55e+16,1729999999999999.8,-1.88e+16,6960000000000000.0,gcmt
C200704020249A,2007-04-02T02:49:42,-73.04,-45.41,30.4,6.1,mw,0.04,0.02,1.5,,53.0,43.0,-86.0,228.0,47.0,-94.0,-1.59e+18,1.1399999999999999e+18,4.5e+17,1.15e+17,1.32e+17,1.71e+18,gcmt
C200704211753A,2007-04-21T17:53:48,-72.95,-45.48,12.0,6.2,mw,0.01,0.0,0.0,,84.0,86.0,2.0,354.0,88.0,176.0,-9.12e+17,-1.2e+17,1.03e+18,1.85e+17,2.8000000000000003e+17,2.77e+18,gcmt
C200704220605A,2007-04-22T06:05:28,-72.34,-31.59,27.8,5.1,mw,0.03,0.03,1.2,,348.0,28.0,61.0,201.0,66.0,105.0,3.47e+16,5639999999999999.0,-4.03e+16,-1.5e+16,-2.79e+16,-4530000000000000.0,gcmt
C200704261213A,2007-04-26T12:13:34,-71.11,-28.1,49.2,5.2,mw,0.02,0.01,1.2,,33.0,43.0,128.0,166.0,58.0,60.0,5.45e+16,1.51e+16,-6.96e+16,2.16e+16,-2.06e+16,-1.3799999999999998e+16,gcmt
C200705191626A,2007-05-19T16:26:09,-68.66,-28.77,124.3,5.0,mw,0.03,0.02,2.4,,338.0,46.0,-59.0,117.0,52.0,-118.0,-3.55e+16,1.58e+16,1.98e+16,-1.14e+16,-4420000000000000.0,-2.97e+16,gcmt
C200705201215A,2007-05-20T12:15:50,-71.55,-29.54,47.4,5.3,mw,0.01,0.01,0.7,,21.0,41.0,116.0,168.0,54.0,69.0,9.62e+16,1.59e+16,-1.1200000000000002e+17,2.63e+16,-2.7700000000000004e+16,-9500000000000000.0,gcmt
C200706210954A,2007-06-21T09:54:59,-71.42,-31.79,53.5,5.1,mw,0.02,0.02,1.5,,359.0,32.0,94.0,174.0,58.0,88.0,4.43e+16,1560000000000000.0,-4.59e+16,3270000000000000.0,-2.19e+16,2970000000000000.0,gcmt
C200706281925A,2007-06-28T19:25:22,-71.63,-32.08,80.3,5.6,mw,0.01,0.01,1.1,,198.0,15.0,-73.0,0.0,75.0,-95.0,-1.91e+17,2.64e+16,1.64e+17,9300000000000000.0,-3.14e+17,2.8000000000000004e+16,gcmt
C200707111512A,2007-07-11T15:12:24,-70.3,-32.67,115.7,5.1,mw,0.03,0.02,2.7,,150.0,50.0,-177.0,58.0,88.0,-40.0,-1e+16,-2.45e+16,3.45e+16,-1.86e+16,-2.7e+16,2.34e+16,gcmt
C200708081414A,2007-08-08T14:14:23,-71.92,-32.66,24.0,5.3,mw,0.02,0.02,0.0,,335.0,17.0,78.0,167.0,74.0,93.0,5.83e+16,6900000000000001.0,-6.52e+16,2.2e+16,-1.01e+17,2.53e+16,gcmt
C200709220801A,2007-09-22T08:01:04,-76.8,-46.01,12.0,5.5,mw,0.01,0.01,0.0,,75.0,80.0,178.0,165.0,88.0,10.0,-5.95e+16,1.57e+17,-9.73e+16,3.6e+16,-4.07e+16,-2.25e+17,gcmt
C200710161337A,2007-10-16T13:37:54,-76.84,-45.98,13.9,5.2,mw,0.02,0.01,1.1,,71.0,63.0,-173.0,338.0,83.0,-27.0,-1.87e+16,5.269999999999999e+16,-3.39e+16,1.35e+16,-2.85e+16,-5.39e+16,gcmt
C200710201956A,2007-10-20T19:56:22,-73.51,-36.5,40.7,5.2,mw,0.02,0.01,1.3,,13.0,23.0,104.0,177.0,67.0,84.0,5.18e+16,1.01e+16,-6.18e+16,4670000000000000.0,-5.56e+16,-4780000000000000.0,gcmt
C200710270116A,2007-10-27T01:16:56,-69.21,-31.85,113.8,5.0,mw,0.04,0.03,3.3,,299.0,51.0,-26.0,46.0,70.0,-138.0,-1.73e+16,3.72e+16,-1.99e+16,-7780000000000000.0,-2.34e+16,7780000000000000.0,gcmt
C200712151822A,2007-12-15T18:22:32,-72.02,-32.81,33.3,5.9,mw,0.01,0.01,0.5,,359.0,21.0,89.0,179.0,69.0,90.0,5.4700000000000006e+17,8.8e+16,-6.35e+17,7000000000000000.0,-6.59e+17,1.2e+16,gcmt
C200712200306A,2007-12-20T03:07:00,-72.01,-32.85,25.0,5.5,mw,0.02,0.02,0.0,,351.0,12.0,80.0,181.0,78.0,92.0,6.61e+16,2.04e+16,-8.66e+16,-2500000000000000.0,-1.78e+17,5500000000000000.0,gcmt
C200802292251A,2008-02-29T22:51:37,-75.49,-40.56,19.5,5.0,mw,0.04,0.03,0.9,,212.0,46.0,-107.0,56.0,47.0,-73.0,-4.69e+16,2.2599999999999996e+16,2.43e+16,-9370000000000000.0,7730000000000000.0,1.7e+16,gcmt
C200803100943A,2008-03-10T09:43:07,-69.74,-28.42,129.2,5.6,mw,0.01,0.01,0.8,,3.0,33.0,-75.0,165.0,58.0,-100.0,-2.38e+17,-4299999999999999.5,2.43e+17,-5.32e+16,1.07e+17,-2.59e+16,gcmt
C200803290134A,2008-03-29T01:34:39,-74.58,-43.2,42.0,5.1,mw,0.04,0.03,1.0,,5.0,32.0,90.0,184.0,58.0,90.0,5.34e+16,-8840000000000000.0,-4.45e+16,-1680000000000000.0,-2.46e+16,-2780000000000000.0,gcmt
C200804110129A,2008-04-11T01:29:44,-76.36,-45.88,17.0,5.1,mw,0.03,0.02,1.6,,80.0,67.0,-165.0,343.0,76.0,-24.0,4000000000000000.0,2.17e+16,-2.57e+16,-1.61e+16,-3.37e+16,-4.25e+16,gcmt
C200805020551A,2008-05-02T05:51:27,-72.65,-42.93,17.4,5.2,mw,0.03,0.01,1.2,,206.0,77.0,-177.0,115.0,87.0,-13.0,-3.55e+16,8.82e+16,-5.28e+16,-1.85e+16,1500000000000000.0,5.590000000000001e+16,gcmt
C200805030236A,2008-05-03T02:36:16,-72.56,-42.82,12.0,5.0,mw,0.05,0.02,0.0,,280.0,52.0,-31.0,31.0,66.0,-137.0,-1.98e+16,2.9e+16,-9160000000000000.0,9930000000000000.0,-3.8e+16,1.66e+16,gcmt
C200805201516A,2008-05-20T15:16:07,-78.9,-44.57,12.2,5.6,mw,0.02,0.01,1.2,,76.0,64.0,-170.0,342.0,81.0,-27.0,-2.8899999999999996e+16,1.48e+17,-1.19e+17,-4600000000000000.0,-1.32e+17,-2.12e+17,gcmt
C200805240243A,2008-05-24T02:43:42,-72.46,-42.17,12.0,5.4,mw,0.02,0.01,0.0,,84.0,57.0,-11.0,180.0,81.0,-146.0,-6.999999999999999e+16,4500000000000000.0,6.55e+16,3.03e+16,8.34e+16,1.57e+17,gcmt
C200810011703A,2008-10-01T17:03:48,-71.04,-35.03,118.6,5.2,mw,0.02,0.02,1.9,,288.0,4.0,-10.0,28.0,89.0,-94.0,1030000000000000.0,870000000000000.0,-1900000000000000.0,-3.48e+16,-6.46e+16,7550000000000000.0,gcmt
C200810271908A,2008-10-27T19:08:22,-69.49,-27.18,138.4,5.1,mw,0.02,0.02,2.4,,304.0,56.0,37.0,191.0,60.0,140.0,3.46e+16,1.68e+16,-5.14e+16,-1.6200000000000002e+16,-1.08e+16,3.33e+16,gcmt
C200811232119A,2008-11-23T21:19:44,-73.36,-36.38,37.8,5.3,mw,0.02,0.01,1.2,,11.0,22.0,111.0,169.0,69.0,82.0,6.56e+16,1.36e+16,-7.93e+16,1.81e+16,-7.7e+16,2100000000000000.2,gcmt
C200812162205A,2008-12-16T22:05:28,-71.85,-29.91,63.4,5.1,mw,0.02,0.02,3.5,,290.0,29.0,-1.0,21.0,90.0,-119.0,-1400000000000000.2,1.99e+16,-1.86e+16,-1.4e+16,-4.6e+16,1.79e+16,gcmt
C200812182119A,2008-12-18T21:19:33,-72.13,-32.63,22.5,6.1,mw,0.01,0.01,0.3,,360.0,19.0,94.0,175.0,71.0,89.0,1.1299999999999999e+18,1.18e+17,-1.25e+18,1.33e+17,-1.54e+18,6.2e+16,gcmt
C200812182150A,2008-12-18T21:50:34,-72.11,-32.62,20.7,5.9,mw,0.01,0.01,0.6,,350.0,18.0,83.0,177.0,72.0,92.0,4.43e+17,7500000000000000.0,-4.51e+17,2.46e+16,-6.1e+17,5.29e+16,gcmt
C200812190730A,2008-12-19T07:30:11,-72.24,-32.66,22.0,5.4,mw,0.01,0.01,0.7,,359.0,20.0,90.0,179.0,70.0,90.0,9.47e+16,6400000000000000.0,-1.01e+17,1500000000000000.0,-1.17e+17,1200000000000000.0,gcmt
C200812190936A,2008-12-19T09:36:08,-72.1,-32.56,23.1,5.7,mw,0.01,0.01,0.5,,2.0,19.0,100.0,172.0,72.0,87.0,2.83e+17,1.64e+16,-2.99e+17,6.08e+16,-3.84e+17,1.6900000000000002e+16,gcmt
C200812191357A,2008-12-19T13:57:36,-71.97,-32.68,24.3,5.2,mw,0.03,0.02,2.2,,11.0,19.0,118.0,162.0,74.0,81.0,3.4000000000000004e+16,2.46e+16,-5.86e+16,1.98e+16,-6.780000000000001e+16,1.2e+16,gcmt
C200812191648A,2008-12-19T16:48:53,-72.25,-32.6,29.4,5.2,mw,0.02,0.02,1.0,,351.0,23.0,82.0,180.0,67.0,93.0,4.93e+16,5710000000000000.0,-5.5e+16,-820000000000000.0,-4.97e+16,4350000000000000.0,gcmt
C200812201707A,2008-12-20T17:07:05,-68.14,-31.72,122.6,5.2,mw,0.02,0.01,1.9,,66.0,46.0,-52.0,198.0,56.0,-122.0,-6.909999999999999e+16,2.71e+16,4.2e+16,-1.31e+16,3.11e+16,5.759999999999999e+16,gcmt
C200901231256A,2009-01-23T12:56:09,-71.22,-36.64,121.9,5.2,mw,0.02,0.02,3.3,,253.0,56.0,-16.0,352.0,77.0,-145.0,-1.52e+16,-1.56e+16,3.08e+16,2.43e+16,-3.69e+16,5.44e+16,gcmt
C200902060258A,2009-02-06T02:58:36,-71.62,-28.16,59.1,5.3,mw,0.01,0.01,1.4,,154.0,23.0,-107.0,352.0,68.0,-83.0,-8.29e+16,1.7100000000000002e+16,6.59e+16,3300000000000000.0,-7.96e+16,-1.93e+16,gcmt
C200902160222A,2009-02-16T02:22:55,-70.15,-29.2,117.4,5.4,mw,0.01,0.01,1.0,,323.0,46.0,-32.0,77.0,67.0,-131.0,-7.62e+16,1.1100000000000002e+17,-3.4899999999999996e+16,-6.46e+16,-4.88e+16,-6.18e+16,gcmt
C200903111306A,2009-03-11T13:06:56,-69.29,-31.98,36.8,5.3,mw,0.01,0.01,0.5,,190.0,44.0,109.0,344.0,49.0,72.0,1.03e+17,1.97e+16,-1.23e+17,-2.14e+16,8000000000000000.0,7800000000000000.0,gcmt
C200903121103A,2009-03-12T11:03:12,-78.35,-45.27,17.0,5.0,mw,0.03,0.03,1.0,,157.0,43.0,-117.0,12.0,53.0,-67.0,-3.72e+16,4360000000000000.0,3.28e+16,-1.44e+16,-7570000000000000.0,-3510000000000000.0,gcmt
C200903151350A,2009-03-15T13:50:41,-65.51,-31.22,198.6,5.2,mw,0.02,0.02,1.7,,149.0,40.0,-69.0,303.0,53.0,-107.0,-5.93e+16,2.89e+16,3.04e+16,2.06e+16,-1810000000000000.0,-3.83e+16,gcmt
C200904031754A,2009-04-03T17:54:53,-66.71,-28.09,180.4,5.7,mw,0.01,0.01,0.7,,183.0,43.0,-31.0,297.0,69.0,-129.0,-2.23e+17,-2.46e+16,2.48e+17,2.56e+17,-4.14e+16,-2.5299999999999997e+17,gcmt
C200904260803A,2009-04-26T08:03:40,-69.49,-32.89,141.0,5.3,mw,0.02,0.01,1.2,,145.0,49.0,169.0,242.0,82.0,42.0,2.21e+16,-9.56e+16,7.34e+16,-6.57e+16,-5.3e+16,4.41e+16,gcmt
C200904281529A,2009-04-28T15:29:30,-76.28,-48.48,17.5,5.1,mw,0.03,0.02,1.3,,7.0,20.0,97.0,180.0,70.0,88.0,3.19e+16,1.25e+16,-4.43e+16,190000000000000.0,-4.55e+16,-2570000000000000.0,gcmt
C200905081344A,2009-05-08T13:44:57,-69.68,-32.02,109.7,5.4,mw,0.02,0.01,1.1,,185.0,48.0,-121.0,47.0,50.0,-60.0,-1.1499999999999998e+17,1700000000000000.0,1.1299999999999998e+17,-3.86e+16,1.47e+16,7.029999999999999e+16,gcmt
C200905171235A,2009-05-17T12:35:25,-70.24,-27.39,101.7,5.2,mw,0.02,0.01,1.5,,356.0,29.0,-79.0,163.0,62.0,-96.0,-7.62e+16,1.79e+16,5.83e+16,-1.92e+16,4.01e+16,-5800000000000000.0,gcmt
C200905250510A,2009-05-25T05:10:14,-71.65,-28.69,56.3,5.3,mw,0.01,0.01,1.3,,192.0,20.0,-84.0,5.0,70.0,-92.0,-6.989999999999999e+16,1.07e+16,5.92e+16,-5300000000000000.0,-7.72e+16,8300000000000000.0,gcmt
C200906132122A,2009-06-13T21:22:10,-71.99,-30.8,33.9,5.0,mw,0.02,0.02,1.1,,352.0,29.0,88.0,175.0,61.0,91.0,3.77e+16,4630000000000000.0,-4.230000000000001e+16,1690000000000000.0,-2.47e+16,5070000000000000.0,gcmt
C200906170705A,2009-06-17T07:04:53,-77.61,-45.83,24.7,5.2,mw,0.02,0.01,1.2,,346.0,68.0,-11.0,80.0,80.0,-158.0,-8120000000000001.0,3.5099999999999996e+16,-2.7e+16,-2.87e+16,-2.2e+16,-7.19e+16,gcmt
C200906290307A,2009-06-29T03:07:31,-77.15,-45.64,17.0,5.3,mw,0.02,0.01,0.9,,79.0,67.0,-171.0,346.0,81.0,-23.0,-2.8000000000000004e+16,5.759999999999999e+16,-2.96e+16,4800000000000000.0,-4.03e+16,-9.87e+16,gcmt
C200907071646A,2009-07-07T16:46:19,-71.57,-29.3,46.7,5.4,mw,0.01,0.01,1.8,,260.0,50.0,-174.0,165.0,85.0,-40.0,-1.32e+16,5.91e+16,-4.59e+16,-7900000000000000.0,9.98e+16,-1.05e+17,gcmt
C200907121443A,2009-07-12T14:43:55,-71.58,-30.71,65.6,5.2,mw,0.02,0.02,1.5,,360.0,32.0,99.0,169.0,58.0,84.0,5.769999999999999e+16,1.16e+16,-6.92e+16,7890000000000000.0,-3.06e+16,8330000000000000.0,gcmt
C200908121800A,2009-08-12T18:00:55,-66.71,-28.1,177.9,5.4,mw,0.01,0.01,0.9,,297.0,45.0,-126.0,162.0,55.0,-60.0,-1.41e+17,5.17e+16,8.92e+16,2.7300000000000004e+16,6.28e+16,-1.07e+17,gcmt
C200909120356A,2009-09-12T03:56:57,-76.99,-45.83,18.3,5.0,mw,0.04,0.04,1.4,,176.0,26.0,-92.0,359.0,64.0,-89.0,-3.46e+16,7160000000000000.0,2.75e+16,-200000000000000.0,-2.37e+16,-940000000000000.0,gcmt
C200909251547A,2009-09-25T15:47:27,-71.9,-32.26,41.8,5.1,mw,0.03,0.02,1.8,,277.0,58.0,15.0,180.0,78.0,147.0,1.3e+16,-810000000000000.0,-1.22e+16,-7460000000000000.0,-2.54e+16,4.32e+16,gcmt
C200910280620A,2009-10-28T06:20:03,-72.05,-32.84,19.0,5.0,mw,0.02,0.03,1.0,,164.0,43.0,86.0,349.0,47.0,94.0,3.88e+16,-2590000000000000.0,-3.62e+16,1160000000000000.0,2980000000000000.0,8360000000000000.0,gcmt
C200911222207A,2009-11-22T22:07:51,-75.46,-39.77,12.0,5.8,mw,0.01,0.01,0.0,,199.0,43.0,-69.0,351.0,51.0,-109.0,-6.99e+17,-1.9e+16,7.19e+17,1.77e+17,-1.16e+17,6.7e+16,gcmt
C200912291147A,2009-12-29T11:47:36,-73.39,-36.78,43.4,5.1,mw,0.03,0.02,2.1,,1.0,21.0,95.0,175.0,69.0,88.0,3.37e+16,1850000000000000.0,-3.55e+16,3600000000000000.0,-3.76e+16,1250000000000000.0,gcmt
C201001181228A,2010-01-18T12:28:40,-68.97,-31.48,116.1,5.4,mw,0.02,0.01,1.0,,231.0,37.0,-97.0,60.0,54.0,-85.0,-1.3899999999999998e+17,9.78e+16,4.1e+16,-4.21e+16,-1.5e+16,7.08e+16,gcmt
C201001191728A,2010-01-19T17:28:21,-65.74,-27.71,32.1,5.2,mw,0.02,0.01,1.4,,243.0,75.0,178.0,333.0,88.0,15.0,8500000000000001.0,6.4e+16,-7.25e+16,-1.04e+16,2.01e+16,-4.92e+16,gcmt
C201001300550A,2010-01-30T05:50:14,-71.32,-28.26,55.0,5.3,mw,0.01,0.01,1.1,,17.0,31.0,107.0,177.0,60.0,80.0,8.63e+16,1.9e+16,-1.05e+17,8100000000000000.0,-5.550000000000001e+16,-1.31e+16,gcmt
C201002121203A,2010-02-12T12:03:43,-69.02,-33.63,173.5,5.8,mw,0.01,0.01,0.6,,69.0,57.0,-156.0,325.0,70.0,-35.0,-2.4e+17,5.7300000000000006e+17,-3.33e+17,1000000000000000.0,-3.98e+17,-2.93e+17,gcmt
C201002270634A,2010-02-27T06:35:14,-73.15,-35.98,23.2,8.8,mw,0.01,0.01,0.3,,19.0,18.0,116.0,172.0,74.0,82.0,1.04e+22,-3.9e+20,-1e+22,3.04e+21,-1.52e+22,-1.19e+21,gcmt
S201002270801A,2010-02-27T08:01:29,-75.41,-38.09,19.9,7.4,mw,0.03,0.04,1.4,,3.0,46.0,-102.0,200.0,46.0,-78.0,-1.3999999999999998e+20,1.63e+19,1.24e+20,2.34e+19,-4.1e+18,2.27e+19,gcmt
C201002271900A,2010-02-27T19:00:12,-72.29,-33.62,24.2,6.2,mw,0.02,0.02,0.8,,3.0,27.0,97.0,175.0,64.0,86.0,2.42e+18,-3.43e+17,-2.08e+18,2.61e+17,-1.7e+18,8999999999999999.0,gcmt
C201002272302A,2010-02-27T23:02:06,-73.33,-37.94,53.4,5.9,mw,0.04,0.03,2.2,,349.0,27.0,90.0,169.0,63.0,90.0,7.05e+17,-1.22e+17,-5.83e+17,9.1e+16,-4.6e+17,9.5e+16,gcmt
C201002280108A,2010-02-28T01:08:28,-72.46,-34.25,31.5,5.9,mw,0.02,0.02,0.9,,13.0,24.0,95.0,187.0,66.0,88.0,7.36e+17,-5.7e+16,-6.79e+17,-6.5e+16,-6.53e+17,-1.17e+17,gcmt
C201002281125A,2010-02-28T11:25:39,-72.05,-35.11,53.5,6.2,mw,0.01,0.01,0.6,,17.0,25.0,113.0,171.0,67.0,80.0,1.65e+18,1.95e+17,-1.84e+18,3.93e+17,-1.64e+18,-1.13e+17,gcmt
C201002281948A,2010-02-28T19:48:39,-74.15,-38.36,15.1,5.8,mw,0.01,0.01,0.4,,1.0,16.0,91.0,180.0,74.0,90.0,3.88e+17,-6300000000000000.0,-3.81e+17,-2000000000000000.0,-6.08e+17,-3400000000000000.0,gcmt
C201003010110A,2010-03-01T01:11:00,-72.33,-35.4,57.8,5.2,mw,0.02,0.01,1.4,,34.0,33.0,130.0,169.0,65.0,67.0,5.05e+16,2.2e+16,-7.25e+16,1.34e+16,-4.46e+16,-1.48e+16,gcmt
C201003010244A,2010-03-01T02:44:45,-72.75,-35.22,18.9,5.6,mw,0.01,0.01,0.8,,302.0,29.0,32.0,183.0,75.0,115.0,1.3999999999999998e+17,4.03e+16,-1.8e+17,-3.08e+16,-2.5499999999999997e+17,1.3e+17,gcmt
C201003010749A,2010-03-01T07:49:09,-73.53,-34.73,12.0,5.3,mw,0.01,0.01,0.0,,208.0,35.0,-65.0,358.0,58.0,-107.0,-9.45e+16,-3.54e+16,1.3e+17,8400000000000001.0,-5.29e+16,3.3e+16,gcmt
C201003010846A,2010-03-01T08:46:56,-73.46,-35.51,15.1,5.3,mw,0.02,0.02,1.0,,26.0,17.0,98.0,197.0,73.0,87.0,5.610000000000001e+16,2500000000000000.0,-5.86e+16,-2.67e+16,-9.1e+16,-2.63e+16,gcmt
C201003010858A,2010-03-01T08:58:31,-74.96,-37.91,18.8,5.0,mw,0.03,0.04,1.1,,204.0,41.0,-79.0,9.0,50.0,-100.0,-3.98e+16,6150000000000000.0,3.36e+16,4069999999999999.5,-7150000000000000.0,8890000000000000.0,gcmt
C201003011220A,2010-03-01T12:20:17,-74.01,-34.57,12.0,5.1,mw,0.02,0.02,0.0,,41.0,40.0,-91.0,222.0,50.0,-89.0,-5.24e+16,2.27e+16,2.97e+16,6080000000000000.0,6240000000000000.0,2.7400000000000004e+16,gcmt
C201003011436A,2010-03-01T14:36:29,-73.96,-34.53,12.0,5.2,mw,0.02,0.01,0.0,,46.0,39.0,-89.0,224.0,51.0,-91.0,-7.55e+16,3.76e+16,3.79e+16,1e+16,1.19e+16,2.9900000000000004e+16,gcmt
C201003011552A,2010-03-01T15:52:39,-73.91,-36.83,27.2,5.1,mw,0.02,0.02,0.9,,13.0,27.0,104.0,177.0,64.0,83.0,4.05e+16,-470000000000000.0,-4e+16,4330000000000000.0,-3.18e+16,-3550000000000000.0,gcmt
C201003011656A,2010-03-01T16:56:54,-72.7,-36.4,67.6,5.0,mw,0.03,0.02,2.9,,43.0,35.0,125.0,182.0,62.0,68.0,2.5e+16,2650000000000000.0,-2.77e+16,3140000000000000.0,-1.8e+16,-1.39e+16,gcmt
C201003012240A,2010-03-01T22:40:17,-74.27,-34.9,18.0,5.0,mw,0.04,0.03,1.1,,32.0,37.0,-88.0,209.0,53.0,-92.0,-3.7e+16,1.17e+16,2.53e+16,4200000000000000.0,9000000000000000.0,1.24e+16,gcmt
C201003020209A,2010-03-02T02:09:37,-71.47,-39.86,15.6,5.1,mw,0.02,0.01,1.4,,176.0,65.0,-168.0,80.0,79.0,-25.0,470000000000000.0,-1.52e+16,1.47e+16,-3.2e+16,1.53e+16,5.28e+16,gcmt
C201003020409A,2010-03-02T04:09:29,-73.73,-35.88,15.0,5.4,mw,0.02,0.02,0.0,,359.0,13.0,78.0,191.0,78.0,93.0,5.93e+16,8200000000000000.0,-6.750000000000001e+16,-2.69e+16,-1.34e+17,-7900000000000000.0,gcmt
C201003020428A,2010-03-02T04:28:46,-73.81,-36.85,15.2,5.5,mw,0.02,0.01,1.0,,17.0,11.0,110.0,178.0,79.0,86.0,6.820000000000001e+16,3500000000000000.5,-7.17e+16,9900000000000000.0,-1.79e+17,-9400000000000000.0,gcmt
C201003020610A,2010-03-02T06:10:53,-72.87,-34.63,14.7,5.3,mw,0.02,0.02,2.7,,3.0,5.0,84.0,189.0,85.0,91.0,2.01e+16,3800000000000000.0,-2.4e+16,-1.7199999999999998e+16,-1.1399999999999998e+17,-3100000000000000.0,gcmt
C201003021130A,2010-03-02T11:30:29,-72.99,-35.45,12.0,5.0,mw,0.03,0.01,0.0,,198.0,67.0,-163.0,101.0,74.0,-24.0,-1.85e+16,2.81e+16,-9510000000000000.0,-8520000000000000.0,3000000000000000.0,3.22e+16,gcmt
C201003021216A,2010-03-02T12:16:33,-73.83,-36.76,18.4,5.2,mw,0.02,0.02,1.1,,5.0,16.0,95.0,181.0,74.0,89.0,4.19e+16,-1580000000000000.0,-4.03e+16,-110000000000000.0,-6.39e+16,-2130000000000000.0,gcmt
C201003021407A,2010-03-02T14:07:06,-74.43,-39.72,34.7,5.1,mw,0.03,0.02,1.1,,16.0,28.0,112.0,172.0,64.0,79.0,4.61e+16,-3590000000000000.0,-4.25e+16,1.11e+16,-3.2400000000000004e+16,-3920000000000000.0,gcmt
C201003021912A,2010-03-02T19:12:58,-72.55,-34.39,19.1,5.6,mw,0.01,0.01,0.7,,14.0,17.0,119.0,163.0,75.0,81.0,1.57e+17,1.61e+16,-1.73e+17,9.19e+16,-2.66e+17,6100000000000000.0,gcmt
C201003022144A,2010-03-02T21:44:35,-73.85,-36.61,37.0,5.1,mw,0.04,0.03,1.8,,44.0,26.0,115.0,196.0,67.0,79.0,3.54e+16,-1.07e+16,-2.46e+16,-4240000000000000.0,-3.25e+16,-1.4e+16,gcmt
C201003030435A,2010-03-03T04:35:58,-74.29,-37.61,15.0,5.3,mw,0.01,0.02,0.0,,350.0,12.0,66.0,194.0,79.0,95.0,4.13e+16,4500000000000000.0,-4.58e+16,-2.71e+16,-1.02e+17,-2400000000000000.0,gcmt
C201003030442A,2010-03-03T04:42:27,-74.27,-37.4,20.9,5.1,mw,0.03,0.03,1.3,,13.0,26.0,105.0,176.0,65.0,83.0,4.24e+16,-7330000000000000.0,-3.5099999999999996e+16,6070000000000000.0,-3.19e+16,-3260000000000000.0,gcmt
